OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.570588,0.645098,0.399793,0.633333,0.572382,0.645098,0.464706,0.540544,0.55098,0.492157,0.566667,0.565714,0.370588,0.570588,0.586275
0.519608,0.586275,0.333263,0.578431,0.521455,0.570588,0.44902,0.481667,0.5,0.468627,0.507843,0.512221,0.335294,0.515686,0.539216
0.496078,0.558824,0.307525,0.554902,0.500612,0.554902,0.445098,0.457699,0.476471,0.452941,0.492157,0.505391,0.323529,0.511765,0.519608
0.476471,0.531373,0.281681,0.531373,0.480338,0.539216,0.437255,0.434817,0.452941,0.441176,0.480392,0.482384,0.315686,0.488235,0.5
0.456863,0.507843,0.26092,0.511765,0.461104,0.515686,0.429412,0.414366,0.437255,0.429412,0.456863,0.457404,0.307843,0.460784,0.480392
0.441176,0.480392,0.240988,0.492157,0.442161,0.492157,0.421569,0.394907,0.417647,0.417647,0.44902,0.44793,0.303922,0.452941,0.468627
0.421569,0.456863,0.222322,0.472549,0.425945,0.464706,0.417647,0.376396,0.401961,0.409804,0.429412,0.439366,0.296078,0.445098,0.452941
0.405882,0.433333,0.205965,0.452941,0.410333,0.460784,0.413725,0.360219,0.386275,0.401961,0.421569,0.421591,0.292157,0.42549,0.437255
0.394118,0.413725,0.190686,0.437255,0.395294,0.42549,0.413725,0.344931,0.370588,0.394118,0.405882,0.4122,0.292157,0.417647,0.42549
0.378431,0.394118,0.175729,0.417647,0.382163,0.413725,0.409804,0.331971,0.358824,0.390196,0.394118,0.395228,0.288235,0.398039,0.409804
0.543137,0.617647,0.363916,0.605882,0.547264,0.609804,0.456863,0.509621,0.523529,0.480392,0.535294,0.541901,0.354902,0.547059,0.558824
0.366667,0.37451,0.16327,0.401961,0.367863,0.401961,0.413725,0.317612,0.343137,0.382353,0.382353,0.383377,0.288235,0.386275,0.398039
0.817647,0.766667,0.747041,0.821569,0.821707,0.821569,0.598039,0.820193,0.817647,0.688235,0.727451,0.735219,0.821569,0.727451,0.805882
0.786275,0.731373,0.704684,0.790196,0.790378,0.798039,0.539216,0.788606,0.786275,0.645098,0.688235,0.688151,0.786275,0.676471,0.770588
0.754902,0.688235,0.666625,0.758824,0.756396,0.766667,0.488235,0.759631,0.754902,0.613725,0.656863,0.656697,0.754902,0.637255,0.739216
0.727451,0.64902,0.622772,0.731373,0.728952,0.739216,0.441176,0.728589,0.727451,0.586275,0.617647,0.617373,0.727451,0.590196,0.707843
0.696078,0.617647,0.58698,0.703922,0.700814,0.703922,0.405882,0.700375,0.696078,0.558824,0.582353,0.582218,0.696078,0.566667,0.680392
0.645098,0.554902,0.521027,0.656863,0.650196,0.656863,0.358824,0.649617,0.645098,0.503922,0.507843,0.51551,0.645098,0.496078,0.62549
0.617647,0.519608,0.49301,0.62549,0.623038,0.637255,0.35098,0.622367,0.617647,0.480392,0.476471,0.484138,0.621569,0.464706,0.598039
0.594118,0.488235,0.462214,0.601961,0.59911,0.609804,0.323529,0.598362,0.586275,0.456863,0.44902,0.456663,0.598039,0.433333,0.57451
0.570588,0.468627,0.435184,0.582353,0.576139,0.582353,0.303922,0.575303,0.570588,0.44902,0.421569,0.429236,0.57451,0.409804,0.55098
0.55098,0.433333,0.407179,0.558824,0.556647,0.558824,0.343137,0.555764,0.55098,0.417647,0.394118,0.405666,0.55098,0.382353,0.531373
0.523529,0.409804,0.380227,0.539216,0.532954,0.539216,0.323529,0.53196,0.523529,0.413725,0.370588,0.382137,0.531373,0.358824,0.511765
0.507843,0.390196,0.360083,0.515686,0.509496,0.519608,0.303922,0.508372,0.507843,0.390196,0.35098,0.358616,0.507843,0.335294,0.488235
0.488235,0.366667,0.33594,0.496078,0.490101,0.515686,0.292157,0.488892,0.488235,0.378431,0.327451,0.339,0.488235,0.315686,0.468627
0.468627,0.347059,0.313627,0.480392,0.474073,0.492157,0.280392,0.472847,0.468627,0.378431,0.319608,0.319439,0.468627,0.3,0.44902
0.668627,0.582353,0.55291,0.676471,0.673881,0.684314,0.366667,0.673368,0.668627,0.531373,0.539216,0.546883,0.672549,0.527451,0.652941
0.452941,0.323529,0.296365,0.460784,0.458754,0.476471,0.284314,0.4575,0.445098,0.362745,0.3,0.299841,0.452941,0.280392,0.433333
0.841176,0.735294,0.723232,0.84902,0.845525,0.845098,0.566667,0.843753,0.841176,0.676471,0.766667,0.766667,0.841176,0.766667,0.829412
0.813725,0.692157,0.674224,0.821569,0.817876,0.813725,0.507843,0.815735,0.813725,0.645098,0.723529,0.723529,0.813725,0.723529,0.801961
0.786275,0.64902,0.629994,0.794118,0.791251,0.794118,0.452941,0.790404,0.786275,0.613725,0.696078,0.696078,0.786275,0.696078,0.77451
0.762745,0.609804,0.586825,0.770588,0.763701,0.766667,0.441176,0.760713,0.758824,0.590196,0.656863,0.656863,0.758824,0.656863,0.747059
0.739216,0.566667,0.547409,0.747059,0.740776,0.743137,0.398039,0.739482,0.735294,0.562745,0.594118,0.620929,0.739216,0.594118,0.723529
0.692157,0.488235,0.470535,0.7,0.693839,0.696078,0.390196,0.689748,0.688235,0.511765,0.554902,0.554791,0.688235,0.55098,0.676471
0.668627,0.456863,0.432424,0.680392,0.673935,0.680392,0.37451,0.669509,0.664706,0.507843,0.527451,0.52734,0.664706,0.523529,0.656863
0.645098,0.429412,0.398901,0.656863,0.650075,0.652941,0.37451,0.645184,0.645098,0.484314,0.5,0.499889,0.641176,0.496078,0.633333
0.629412,0.398039,0.364518,0.633333,0.631831,0.629412,0.362745,0.626679,0.62549,0.460784,0.472549,0.472438,0.621569,0.468627,0.613725
0.609804,0.358824,0.333206,0.613725,0.611967,0.605882,0.354902,0.606438,0.598039,0.445098,0.44902,0.448909,0.598039,0.445098,0.594118
0.590196,0.319608,0.301935,0.594118,0.592736,0.590196,0.335294,0.586869,0.578431,0.42549,0.42549,0.429177,0.578431,0.421569,0.57451
0.57451,0.307843,0.26634,0.57451,0.574023,0.570588,0.343137,0.570696,0.566667,0.409804,0.401961,0.405656,0.558824,0.398039,0.554902
0.55098,0.280392,0.223189,0.562745,0.55633,0.562745,0.335294,0.549766,0.55098,0.398039,0.382353,0.386039,0.543137,0.378431,0.543137
0.539216,0.252941,0.117647,0.539216,0.538911,0.535294,0.315686,0.532044,0.527451,0.382353,0.362745,0.366431,0.523529,0.358824,0.523529
0.711765,0.531373,0.507914,0.723529,0.716851,0.719608,0.358824,0.713134,0.711765,0.535294,0.586275,0.586163,0.711765,0.582353,0.7
0.515686,0.233333,0.105882,0.527451,0.525136,0.515686,0.327451,0.51496,0.515686,0.378431,0.343137,0.346935,0.503922,0.343137,0.507843
0.872549,0.872549,0.83365,0.892157,0.873683,0.919608,0.590196,0.905384,0.868627,0.735294,0.84902,0.84902,0.790196,0.84902,0.884314
0.84902,0.84902,0.80312,0.872549,0.850685,0.896078,0.539216,0.885222,0.845098,0.7,0.821569,0.821366,0.75098,0.813725,0.864706
0.82549,0.82549,0.775884,0.856863,0.830729,0.876471,0.527451,0.872762,0.821569,0.676471,0.798039,0.797731,0.872549,0.786275,0.845098
0.801961,0.801961,0.748464,0.837255,0.814579,0.872549,0.480392,0.853053,0.801961,0.660784,0.790196,0.789485,0.688235,0.766667,0.82549
0.786275,0.782353,0.7213,0.813725,0.79153,0.845098,0.441176,0.829906,0.782353,0.656863,0.762745,0.762484,0.656863,0.758824,0.809804
0.743137,0.735294,0.672977,0.782353,0.75259,0.82549,0.366667,0.778844,0.739216,0.621569,0.707843,0.707501,0.609804,0.696078,0.770588
0.727451,0.711765,0.649815,0.77451,0.741053,0.801961,0.437255,0.771324,0.719608,0.613725,0.688235,0.687773,0.582353,0.672549,0.754902
0.715686,0.692157,0.629246,0.762745,0.7158,0.790196,0.398039,0.759936,0.703922,0.598039,0.664706,0.664364,0.554902,0.652941,0.743137
0.692157,0.672549,0.607601,0.747059,0.745155,0.778431,0.386275,0.744206,0.692157,0.590196,0.645098,0.644644,0.531373,0.629412,0.723529
0.684314,0.660784,0.586854,0.727451,0.714154,0.766667,0.366667,0.723625,0.664706,0.582353,0.62549,0.625037,0.507843,0.609804,0.707843
0.672549,0.641176,0.566797,0.711765,0.698661,0.762745,0.378431,0.724304,0.656863,0.566667,0.605882,0.605429,0.484314,0.590196,0.692157
0.645098,0.617647,0.547438,0.696078,0.694785,0.75098,0.433333,0.704524,0.645098,0.547059,0.586275,0.58583,0.464706,0.570588,0.680392
0.641176,0.605882,0.529156,0.688235,0.686429,0.731373,0.441176,0.696219,0.629412,0.539216,0.570588,0.570028,0.445098,0.55098,0.668627
0.62549,0.590196,0.51323,0.668627,0.660625,0.723529,0.437255,0.676887,0.613725,0.531373,0.55098,0.550527,0.42549,0.535294,0.652941
0.766667,0.758824,0.697304,0.801961,0.771759,0.841176,0.401961,0.766818,0.758824,0.641176,0.731373,0.73103,0.637255,0.719608,0.790196
0.609804,0.570588,0.493856,0.660784,0.658962,0.688235,0.433333,0.669221,0.598039,0.519608,0.535294,0.534734,0.405882,0.515686,0.637255
0.782353,0.790196,0.650745,0.798039,0.786745,0.805882,0.503922,0.782924,0.782353,0.590196,0.7,0.699339,0.766667,0.688235,0.770588
0.747059,0.754902,0.599626,0.762745,0.75054,0.77451,0.464706,0.747272,0.743137,0.535294,0.645098,0.659628,0.727451,0.645098,0.735294
0.711765,0.719608,0.544468,0.731373,0.71643,0.747059,0.409804,0.712498,0.707843,0.511765,0.613725,0.611871,0.688235,0.586275,0.7
0.680392,0.684314,0.498022,0.7,0.682337,0.711765,0.362745,0.67768,0.676471,0.503922,0.547059,0.587521,0.652941,0.547059,0.668627
0.64902,0.64902,0.453123,0.672549,0.653267,0.684314,0.327451,0.646138,0.645098,0.480392,0.531373,0.552464,0.62549,0.515686,0.641176
0.594118,0.586275,0.371447,0.613725,0.598169,0.629412,0.394118,0.58753,0.590196,0.433333,0.456863,0.481761,0.566667,0.441176,0.586275
0.570588,0.558824,0.332652,0.590196,0.571933,0.598039,0.382353,0.560501,0.558824,0.409804,0.42549,0.454024,0.539216,0.409804,0.562745
0.547059,0.539216,0.30093,0.562745,0.55139,0.578431,0.366667,0.53703,0.539216,0.394118,0.401961,0.43754,0.511765,0.386275,0.539216
0.523529,0.511765,0.043137,0.539216,0.525489,0.570588,0.354902,0.512613,0.511765,0.378431,0.37451,0.41002,0.488235,0.354902,0.519608
0.5,0.488235,0.035294,0.511765,0.505221,0.535294,0.347059,0.489384,0.488235,0.370588,0.358824,0.388488,0.460784,0.331373,0.5
0.484314,0.460784,0.027451,0.503922,0.483817,0.523529,0.378431,0.469684,0.472549,0.378431,0.362745,0.446648,0.445098,0.460784,0.476471
0.460784,0.452941,0.023529,0.472549,0.465962,0.492157,0.409804,0.451081,0.452941,0.358824,0.339216,0.420384,0.421569,0.441176,0.460784
0.437255,0.413725,0.019608,0.456863,0.446717,0.468627,0.417647,0.433822,0.437255,0.370588,0.362745,0.409029,0.401961,0.421569,0.445098
0.42549,0.398039,0.018264,0.441176,0.430786,0.452941,0.421569,0.414807,0.417647,0.358824,0.343137,0.386963,0.382353,0.398039,0.42549
0.621569,0.621569,0.410875,0.641176,0.625852,0.64902,0.288235,0.617984,0.617647,0.456863,0.492157,0.51338,0.598039,0.476471,0.613725
0.409804,0.37451,0.011765,0.429412,0.413072,0.452941,0.7,0.394162,0.394118,0.358824,0.347059,0.369499,0.362745,0.382353,0.409804
0.747059,0.798039,0.58007,0.790196,0.748403,0.754902,0.566667,0.72781,0.731373,0.62549,0.794118,0.788316,0.578431,0.805882,0.758824
0.711765,0.758824,0.525035,0.758824,0.71318,0.743137,0.590196,0.688666,0.696078,0.605882,0.758824,0.755873,0.523529,0.778431,0.747059
0.680392,0.723529,0.477479,0.727451,0.68418,0.680392,0.554902,0.651348,0.664706,0.582353,0.727451,0.735605,0.492157,0.743137,0.731373
0.652941,0.688235,0.434931,0.7,0.655934,0.664706,0.539216,0.619196,0.633333,0.547059,0.715686,0.710623,0.476471,0.715686,0.715686
0.629412,0.652941,0.398671,0.676471,0.635119,0.652941,0.57451,0.588823,0.605882,0.594118,0.664706,0.69438,0.468627,0.7,0.7
0.586275,0.586275,0.335042,0.629412,0.590991,0.609804,0.558824,0.537792,0.558824,0.586275,0.637255,0.639155,0.460784,0.645098,0.672549
0.570588,0.558824,0.307644,0.601961,0.57183,0.586275,0.562745,0.514356,0.539216,0.562745,0.613725,0.616265,0.44902,0.621569,0.660784
0.554902,0.523529,0.281166,0.586275,0.555738,0.523529,0.543137,0.494229,0.523529,0.558824,0.598039,0.596592,0.433333,0.601961,0.64902
0.539216,0.5,0.258313,0.57451,0.542747,0.570588,0.535294,0.476943,0.503922,0.543137,0.57451,0.573062,0.417647,0.578431,0.637255
0.527451,0.468627,0.237166,0.558824,0.531866,0.543137,0.531373,0.458429,0.488235,0.539216,0.554902,0.551646,0.409804,0.554902,0.62549
0.515686,0.437255,0.21777,0.543137,0.520666,0.515686,0.523529,0.441665,0.476471,0.527451,0.535294,0.538475,0.398039,0.543137,0.617647
0.507843,0.413725,0.198272,0.543137,0.508438,0.492157,0.527451,0.42751,0.464706,0.511765,0.515686,0.519469,0.390196,0.523529,0.605882
0.5,0.394118,0.183823,0.519608,0.505355,0.452941,0.519608,0.413005,0.452941,0.492157,0.496078,0.520634,0.382353,0.527451,0.598039
0.492157,0.366667,0.163184,0.527451,0.498078,0.441176,0.527451,0.399305,0.441176,0.488235,0.484314,0.501071,0.386275,0.507843,0.586275
0.609804,0.621569,0.364461,0.652941,0.609937,0.633333,0.570588,0.563503,0.582353,0.590196,0.660784,0.665943,0.472549,0.672549,0.684314
0.488235,0.339216,0.143774,0.515686,0.488671,0.452941,0.515686,0.388436,0.429412,0.480392,0.484314,0.488555,0.390196,0.496078,0.582353
0.586275,0.598039,0.516399,0.605882,0.587879,0.609804,0.409804,0.583341,0.582353,0.437255,0.590196,0.590196,0.527451,0.590196,0.605882
0.527451,0.543137,0.454257,0.55098,0.531586,0.527451,0.343137,0.524307,0.523529,0.398039,0.535294,0.534765,0.468627,0.535294,0.547059
0.480392,0.488235,0.399083,0.5,0.481531,0.511765,0.292157,0.473623,0.476471,0.390196,0.492157,0.494325,0.421569,0.496078,0.5
0.433333,0.437255,0.350736,0.452941,0.437117,0.5,0.362745,0.426858,0.429412,0.382353,0.445098,0.447819,0.382353,0.44902,0.452941
0.394118,0.398039,0.308675,0.417647,0.395609,0.456863,0.347059,0.386795,0.390196,0.370588,0.401961,0.404682,0.339216,0.405882,0.413725
0.323529,0.319608,0.237797,0.343137,0.325418,0.362745,0.484314,0.315973,0.319608,0.362745,0.331373,0.330768,0.288235,0.331373,0.343137
0.296078,0.292157,0.210719,0.315686,0.297158,0.339216,0.452941,0.285725,0.288235,0.366667,0.3,0.302669,0.264706,0.303922,0.311765
0.268627,0.256863,0.186232,0.284314,0.270217,0.347059,0.421569,0.258686,0.264706,0.366667,0.276471,0.275839,0.3,0.276471,0.288235
0.245098,0.237255,0.163269,0.264706,0.24968,0.292157,0.394118,0.237702,0.241176,0.366667,0.24902,0.252262,0.229412,0.252941,0.260784
0.221569,0.213725,0.144535,0.237255,0.226127,0.276471,0.370588,0.214505,0.217647,0.35098,0.229412,0.22875,0.205882,0.229412,0.241176
0.201961,0.190196,0.1275,0.221569,0.210095,0.229412,0.347059,0.194488,0.198039,0.331373,0.205882,0.205882,0.190196,0.205882,0.217647
0.186275,0.162745,0.111841,0.205882,0.192034,0.22549,0.323529,0.178514,0.182353,0.311765,0.186275,0.186275,0.190196,0.186275,0.201961
0.170588,0.143137,0.097291,0.190196,0.175312,0.217647,0.303922,0.163995,0.170588,0.292157,0.178431,0.177681,0.186275,0.178431,0.182353
0.158824,0.131373,0.087568,0.170588,0.163947,0.201961,0.284314,0.148862,0.154902,0.272549,0.158824,0.158824,0.162745,0.158824,0.170588
0.358824,0.354902,0.272193,0.378431,0.359669,0.413725,0.515686,0.348658,0.35098,0.366667,0.366667,0.36549,0.311765,0.366667,0.378431
0.143137,0.119608,0.077219,0.158824,0.151778,0.198039,0.264706,0.136941,0.143137,0.252941,0.147059,0.147059,0.131373,0.147059,0.154902
0.7,0.9,0.433911,0.821569,0.701322,0.84902,0.566667,0.595511,0.676471,0.590196,0.641176,0.83956,0.42549,0.876471,0.64902
0.668627,0.880392,0.382096,0.794118,0.670086,0.845098,0.554902,0.623812,0.641176,0.562745,0.590196,0.811936,0.382353,0.852941,0.605882
0.645098,0.864706,0.342985,0.766667,0.644838,0.770588,0.539216,0.594306,0.613725,0.539216,0.758824,0.776872,0.343137,0.82549,0.562745
0.621569,0.845098,0.307528,0.743137,0.621392,0.754902,0.503922,0.565008,0.586275,0.5,0.743137,0.755722,0.323529,0.809804,0.531373
0.601961,0.829412,0.277403,0.723529,0.602162,0.743137,0.570588,0.540399,0.566667,0.558824,0.723529,0.733054,0.319608,0.790196,0.511765
0.562745,0.794118,0.227218,0.680392,0.567318,0.715686,0.554902,0.494298,0.527451,0.547059,0.719608,0.705672,0.323529,0.758824,0.484314
0.547059,0.77451,0.209154,0.660784,0.551518,0.7,0.547059,0.47731,0.511765,0.562745,0.7,0.686564,0.3,0.739216,0.472549
0.535294,0.762745,0.191188,0.645098,0.535858,0.680392,0.539216,0.459211,0.496078,0.539216,0.688235,0.686349,0.303922,0.747059,0.464706
0.519608,0.747059,0.175581,0.62549,0.520829,0.64902,0.531373,0.444454,0.480392,0.543137,0.668627,0.678879,0.288235,0.743137,0.456863
0.507843,0.727451,0.163723,0.609804,0.508619,0.621569,0.511765,0.430509,0.468627,0.539216,0.656863,0.669792,0.268627,0.735294,0.44902
0.496078,0.711765,0.152054,0.590196,0.497107,0.594118,0.503922,0.414986,0.456863,0.527451,0.641176,0.663444,0.268627,0.727451,0.445098
0.484314,0.696078,0.143738,0.57451,0.485591,0.566667,0.492157,0.403577,0.445098,0.511765,0.62549,0.65136,0.264706,0.715686,0.437255
0.472549,0.676471,0.132993,0.558824,0.474054,0.598039,0.488235,0.391911,0.433333,0.511765,0.605882,0.634404,0.245098,0.7,0.433333
0.460784,0.668627,0.231001,0.539216,0.46405,0.562745,0.484314,0.379479,0.417647,0.503922,0.598039,0.629584,0.268627,0.692157,0.437255
0.582353,0.809804,0.250545,0.7,0.582599,0.731373,0.558824,0.516762,0.547059,0.554902,0.739216,0.712723,0.303922,0.770588,0.496078
0.452941,0.652941,0.229851,0.527451,0.45444,0.515686,0.476471,0.369016,0.413725,0.492157,0.586275,0.618484,0.245098,0.680392,0.437255
0.731373,0.245098,0.384636,0.747059,0.733118,0.754902,0.535294,0.7314,0.727451,0.566667,0.664706,0.674207,0.727451,0.676471,0.641176
0.692157,0.186275,0.342851,0.707843,0.693483,0.719608,0.480392,0.689862,0.688235,0.523529,0.609804,0.627195,0.684314,0.629412,0.609804
0.652941,0.139216,0.305651,0.668627,0.653938,0.688235,0.437255,0.649649,0.64902,0.480392,0.586275,0.582655,0.645098,0.586275,0.586275
0.617647,0.103922,0.273219,0.637255,0.618471,0.64902,0.394118,0.611922,0.613725,0.44902,0.547059,0.546121,0.605882,0.547059,0.554902
0.582353,0.080392,0.241633,0.601961,0.583842,0.617647,0.362745,0.576588,0.578431,0.417647,0.492157,0.492157,0.570588,0.492157,0.527451
0.519608,0.527451,0.187692,0.539216,0.524146,0.547059,0.307843,0.515777,0.515686,0.386275,0.433333,0.433333,0.511765,0.433333,0.480392
0.496078,0.503922,0.163584,0.503922,0.497432,0.523529,0.303922,0.488541,0.488235,0.370588,0.401961,0.401961,0.480392,0.401961,0.456863
0.468627,0.480392,0.14057,0.480392,0.472605,0.492157,0.354902,0.461224,0.464706,0.362745,0.382353,0.382353,0.452941,0.382353,0.437255
0.445098,0.445098,0.121496,0.456863,0.445377,0.472549,0.703922,0.437552,0.441176,0.358824,0.35098,0.35436,0.42549,0.35098,0.417647
0.421569,0.42549,0.099592,0.433333,0.423351,0.452941,0.684314,0.411051,0.413725,0.354902,0.327451,0.327451,0.401961,0.327451,0.398039
0.398039,0.398039,0.080906,0.409804,0.403,0.417647,0.668627,0.390201,0.394118,0.354902,0.307843,0.310607,0.37451,0.303922,0.382353
0.37451,0.37451,0.064341,0.390196,0.379738,0.405882,0.652941,0.370846,0.37451,0.358824,0.288235,0.290999,0.354902,0.284314,0.362745
0.362745,0.354902,0.048526,0.366667,0.36436,0.390196,0.637255,0.348845,0.354902,0.358824,0.272549,0.278489,0.331373,0.268627,0.35098
0.343137,0.331373,0.033463,0.347059,0.345413,0.366667,0.621569,0.331725,0.335294,0.362745,0.260784,0.316719,0.319608,0.331373,0.335294
0.55098,0.060784,0.21333,0.570588,0.552934,0.586275,0.331373,0.545119,0.547059,0.398039,0.468627,0.468148,0.543137,0.468627,0.503922
0.323529,0.315686,0.01886,0.335294,0.325064,0.347059,0.605882,0.313388,0.319608,0.362745,0.3,0.30196,0.3,0.315686,0.319608
0.903922,0.884314,0.85874,0.907843,0.908402,0.911765,0.645098,0.908325,0.903922,0.805882,0.766667,0.766667,0.731373,0.766667,0.9
0.884314,0.860784,0.834275,0.888235,0.889216,0.892157,0.590196,0.89279,0.884314,0.778431,0.723529,0.747057,0.688235,0.723529,0.880392
0.868627,0.841176,0.807714,0.868627,0.870094,0.880392,0.543137,0.87401,0.868627,0.754902,0.692157,0.711762,0.868627,0.692157,0.860784
0.84902,0.817647,0.783056,0.856863,0.857439,0.860784,0.496078,0.857254,0.84902,0.723529,0.656863,0.692153,0.856863,0.656863,0.84902
0.833333,0.798039,0.759652,0.841176,0.838841,0.84902,0.539216,0.838592,0.833333,0.7,0.621569,0.649017,0.837255,0.621569,0.829412
0.798039,0.758824,0.716559,0.805882,0.80691,0.821569,0.472549,0.806562,0.798039,0.660784,0.558824,0.617638,0.805882,0.55098,0.798039
0.782353,0.743137,0.689708,0.790196,0.791405,0.798039,0.484314,0.794174,0.782353,0.645098,0.531373,0.590187,0.790196,0.523529,0.782353
0.762745,0.715686,0.668503,0.778431,0.776261,0.790196,0.460784,0.779166,0.762745,0.621569,0.503922,0.566658,0.77451,0.496078,0.766667
0.747059,0.692157,0.650881,0.762745,0.761268,0.762745,0.44902,0.760733,0.747059,0.598039,0.476471,0.539207,0.758824,0.468627,0.75098
0.743137,0.684314,0.630929,0.743137,0.743177,0.75098,0.445098,0.742527,0.739216,0.582353,0.452941,0.519598,0.743137,0.445098,0.735294
0.727451,0.672549,0.608137,0.727451,0.728578,0.735294,0.421569,0.735645,0.727451,0.566667,0.429412,0.496069,0.727451,0.421569,0.719608
0.707843,0.645098,0.585792,0.719608,0.718183,0.727451,0.398039,0.717449,0.707843,0.562745,0.405882,0.47254,0.715686,0.398039,0.703922
0.7,0.629412,0.564257,0.7,0.700695,0.719608,0.378431,0.708202,0.7,0.539216,0.386275,0.452931,0.7,0.378431,0.696078
0.680392,0.613725,0.553187,0.692157,0.691348,0.692157,0.358824,0.690471,0.680392,0.531373,0.366667,0.433325,0.688235,0.358824,0.684314
0.817647,0.778431,0.736574,0.821569,0.822691,0.829412,0.503922,0.822394,0.817647,0.680392,0.590196,0.64509,0.821569,0.582353,0.813725
0.672549,0.598039,0.52852,0.680392,0.673915,0.688235,0.354902,0.677318,0.672549,0.519608,0.347059,0.413716,0.672549,0.347059,0.668627
0.664706,0.598039,0.505554,0.668627,0.669183,0.64902,0.37451,0.662468,0.664706,0.496078,0.652941,0.662876,0.601961,0.664706,0.719608
0.617647,0.531373,0.268348,0.621569,0.619326,0.586275,0.354902,0.613938,0.613725,0.452941,0.601961,0.618329,0.754902,0.621569,0.676471
0.57451,0.876471,0.223529,0.57451,0.576314,0.539216,0.339216,0.567499,0.566667,0.421569,0.727451,0.607612,0.719608,0.566667,0.641176
