Valoare pixel,Clasa pixel,Average threshold,Midrange threshold,White threshold,Bernsen threshold,Niblack threshold,Sauvola threshold,Wolf threshold,Phansalkar threshold,Nick threshold,Gaussian threshold
0.909804,0,0.880715,0.248735,0.440357,0.248735,0.871216,0.482022,0.440357,0.681713,0.704707,0.889631
0.8,0,0.799828,0.009819,0.399914,0.5,0.798325,0.405901,0.399914,0.603414,0.639965,0.797975
0.87451,0,0.726099,0.294994,0.363049,0.294994,0.68541,0.510194,0.363049,0.619455,0.575351,0.673052
0.886275,0,0.88395,0.011473,0.441975,0.5,0.882094,0.450145,0.441975,0.66732,0.707395,0.884517
0.756863,0,0.707376,0.285798,0.353688,0.285798,0.674982,0.467814,0.353688,0.589017,0.562311,0.647997
0.807843,0,0.819231,0.020907,0.409616,0.5,0.816693,0.419973,0.409616,0.620076,0.655419,0.8155
0.929412,0,0.911278,0.077532,0.455639,0.077532,0.904782,0.48512,0.455639,0.698458,0.728937,0.925125
0.980392,0,0.959761,0.037393,0.47988,0.037393,0.956416,0.495867,0.47988,0.727976,0.767802,0.957628
0.85098,0,0.846298,0.016071,0.423149,0.5,0.844721,0.429794,0.423149,0.638416,0.677066,0.847815
0.866667,0,0.852591,0.286613,0.426295,0.286613,0.831166,0.51727,0.426295,0.685446,0.680758,0.848123
0.835294,0,0.760337,0.300631,0.380168,0.300631,0.724313,0.516585,0.380168,0.639487,0.604097,0.796028
0.392157,1,0.837051,0.285444,0.418525,0.285444,0.808195,0.538823,0.418525,0.688561,0.667199,0.773895
0.898039,0,0.917391,0.039992,0.458696,0.039992,0.91361,0.475971,0.458696,0.696905,0.733958,0.920201
0.862745,0,0.768595,0.307466,0.384298,0.307466,0.733092,0.520203,0.384298,0.645371,0.610854,0.784689
0.94902,0,0.963607,0.029842,0.481803,0.029842,0.960599,0.496239,0.481803,0.730077,0.771196,0.963656
0.396078,1,0.827284,0.274702,0.413642,0.274702,0.796068,0.542258,0.413642,0.685446,0.658935,0.789148
0.756863,0,0.693749,0.263253,0.346875,0.263253,0.660585,0.461464,0.346875,0.579178,0.551171,0.715043
0.964706,0,0.964265,0.065306,0.482133,0.065306,0.960167,0.501815,0.482133,0.733204,0.771469,0.967842
0.831373,0,0.758372,0.272626,0.379186,0.272626,0.728395,0.492412,0.379186,0.626386,0.603785,0.733352
0.803922,0,0.795674,0.039985,0.397837,0.039985,0.792021,0.412312,0.397837,0.604579,0.63652,0.793988
0.823529,0,0.823488,0.033579,0.411744,0.033579,0.821425,0.420203,0.411744,0.622299,0.658845,0.824012
0.937255,0,0.942383,0.041661,0.471192,0.041661,0.938802,0.487999,0.471192,0.715376,0.753899,0.94025
0.831373,0,0.760823,0.275294,0.380411,0.275294,0.726403,0.510838,0.380411,0.636842,0.604874,0.801988
0.415686,1,0.82751,0.308697,0.413755,0.308697,0.791746,0.561152,0.413755,0.695041,0.658221,0.765235
0.776471,0,0.726943,0.312657,0.363472,0.312657,0.691824,0.490623,0.363472,0.610045,0.577394,0.712471
0.952941,0,0.959443,0.032018,0.479721,0.032018,0.956095,0.495716,0.479721,0.727741,0.767706,0.961148
0.768627,0,0.740775,0.262115,0.370388,0.262115,0.715099,0.465119,0.370388,0.604032,0.590433,0.746096
0.933333,0,0.89338,0.055994,0.44669,0.055994,0.886977,0.475177,0.44669,0.684569,0.714792,0.911312
0.905882,0,0.854945,0.32965,0.427473,0.32965,0.82224,0.566735,0.427473,0.711444,0.680878,0.876221
0.968627,0,0.955743,0.042737,0.477872,0.042737,0.952163,0.494913,0.477872,0.725497,0.764608,0.956064
0.92549,0,0.864929,0.283237,0.432464,0.283237,0.838857,0.544773,0.432464,0.705374,0.690126,0.870166
0.796078,0,0.801286,0.011903,0.400643,0.5,0.799518,0.407699,0.400643,0.605037,0.641148,0.802225
0.956863,0,0.949023,0.03634,0.474512,0.03634,0.945317,0.492029,0.474512,0.720704,0.75927,0.953135
0.956863,0,0.892759,0.2789,0.446379,0.2789,0.865999,0.565362,0.446379,0.729531,0.712271,0.898719
0.921569,0,0.943795,0.271303,0.471897,0.271303,0.936757,0.504978,0.471897,0.724601,0.754944,0.947481
0.847059,0,0.851285,0.025882,0.425642,0.5,0.84822,0.438636,0.425642,0.645328,0.681236,0.848351
0.882353,0,0.888777,0.072334,0.444389,0.072334,0.884545,0.463123,0.444389,0.676232,0.711019,0.891066
0.882353,0,0.892002,0.070127,0.446001,0.070127,0.887688,0.465166,0.446001,0.67886,0.713602,0.898254
0.937255,0,0.913949,0.271365,0.456974,0.271365,0.884335,0.591774,0.456974,0.753322,0.728798,0.902412
0.839216,0,0.766972,0.269904,0.383486,0.269904,0.732065,0.516827,0.383486,0.642877,0.609915,0.805538
0.784314,0,0.769761,0.010827,0.38488,0.5,0.767941,0.391855,0.38488,0.58152,0.615889,0.77076
0.866667,0,0.810492,0.265421,0.405246,0.265421,0.776172,0.54378,0.405246,0.677897,0.644894,0.844181
0.901961,0,0.903392,0.026067,0.451696,0.5,0.900303,0.465596,0.451696,0.684737,0.722893,0.906027
0.470588,1,0.856292,0.270188,0.428146,0.270188,0.818941,0.587436,0.428146,0.722503,0.681063,0.819093
0.811765,0,0.801816,0.011119,0.400908,0.5,0.799986,0.408215,0.400908,0.605558,0.641526,0.800549
0.92549,0,0.928411,0.080392,0.464205,0.080392,0.92147,0.4963,0.464205,0.712591,0.742641,0.928603
0.933333,0,0.864567,0.303629,0.432283,0.303629,0.834988,0.559649,0.432283,0.712662,0.689166,0.874783
0.345098,1,0.783079,0.278754,0.391539,0.278754,0.746085,0.535819,0.391539,0.660354,0.622223,0.71205
0.901961,0,0.911275,0.068651,0.455638,0.068651,0.907679,0.47196,0.455638,0.691851,0.729011,0.908781
0.937255,0,0.943052,0.038962,0.471526,0.038962,0.939275,0.48927,0.471526,0.716347,0.754481,0.94241
0.968627,0,0.964009,0.031711,0.482005,0.031711,0.960828,0.497281,0.482005,0.7308,0.771336,0.963567
0.898039,0,0.831357,0.313426,0.415679,0.313426,0.796615,0.559529,0.415679,0.696133,0.661548,0.807934
0.917647,0,0.908673,0.276624,0.454336,0.276624,0.883459,0.568445,0.454336,0.738988,0.72522,0.892929
0.933333,0,0.936811,0.051526,0.468406,0.051526,0.929926,0.500529,0.468406,0.718893,0.749369,0.925928
0.858824,0,0.859099,0.045021,0.429549,0.045021,0.856144,0.442189,0.429549,0.650988,0.687296,0.857103
0.823529,0,0.817522,0.031772,0.408761,0.031772,0.815655,0.416362,0.408761,0.617417,0.654047,0.818044
0.960784,0,0.967569,0.029958,0.483785,0.029958,0.964697,0.497625,0.483785,0.732746,0.774071,0.967743
0.843137,0,0.816256,0.275217,0.408128,0.275217,0.789488,0.51695,0.408128,0.667282,0.651104,0.839428
0.929412,0,0.920165,0.033687,0.460082,0.033687,0.916869,0.475186,0.460082,0.69789,0.736228,0.917583
0.870588,0,0.816549,0.268112,0.408274,0.268112,0.7804,0.555283,0.408274,0.686668,0.649344,0.836909
0.843137,0,0.840977,0.023783,0.420488,0.5,0.838534,0.430719,0.420488,0.636243,0.672802,0.83955
0.858824,0,0.873058,0.034371,0.436529,0.034371,0.869802,0.450684,0.436529,0.662181,0.69845,0.871315
0.956863,0,0.957765,0.034825,0.478883,0.034825,0.954417,0.494852,0.478883,0.726473,0.76623,0.95362
0.960784,0,0.953172,0.041499,0.476586,0.041499,0.949667,0.493222,0.476586,0.723368,0.762542,0.95238
0.882353,0,0.883332,0.060584,0.441666,0.060584,0.878627,0.462366,0.441666,0.673147,0.706724,0.889925
0.94902,0,0.932354,0.053172,0.466177,0.053172,0.927727,0.487663,0.466177,0.710217,0.745887,0.932893
0.894118,0,0.868707,0.080761,0.434354,0.080761,0.864166,0.454003,0.434354,0.661687,0.694935,0.871509
0.384314,1,0.794168,0.280923,0.397084,0.280923,0.761157,0.527652,0.397084,0.661731,0.631962,0.75067
0.835294,0,0.748175,0.293449,0.374087,0.293449,0.715647,0.495294,0.374087,0.622815,0.595121,0.801425
0.964706,0,0.972104,0.02752,0.486052,0.5,0.969473,0.498787,0.486052,0.735587,0.777935,0.973515
0.776471,0,0.684158,0.289942,0.342079,0.289942,0.648404,0.463906,0.342079,0.575733,0.54276,0.6732
0.901961,0,0.819796,0.310411,0.409898,0.310411,0.785299,0.550745,0.409898,0.685998,0.652274,0.852848
0.933333,0,0.954125,0.034371,0.477062,0.034371,0.950375,0.494881,0.477062,0.724675,0.763362,0.947316
0.756863,0,0.709724,0.270965,0.354862,0.270965,0.674208,0.480402,0.354862,0.596483,0.563426,0.749414
0.843137,0,0.816915,0.346844,0.408457,0.346844,0.787498,0.528143,0.408457,0.673226,0.650938,0.814194
0.827451,0,0.82617,0.253756,0.413085,0.253756,0.818803,0.443399,0.413085,0.635271,0.66084,0.830032
0.937255,0,0.792296,0.268481,0.396148,0.268481,0.745864,0.57937,0.396148,0.686766,0.627513,0.76263
0.333333,1,0.717927,0.296724,0.358963,0.296724,0.677073,0.505042,0.358963,0.612865,0.568725,0.671731
0.823529,0,0.819002,0.01065,0.409501,0.5,0.817346,0.416255,0.409501,0.618096,0.655247,0.819266
0.788235,0,0.799695,0.028158,0.399848,0.5,0.797752,0.407587,0.399848,0.604194,0.639766,0.799518
0.8,0,0.742281,0.255063,0.371141,0.255063,0.70876,0.495063,0.371141,0.619802,0.590224,0.796006
0.94902,0,0.956789,0.041415,0.478395,0.041415,0.953646,0.493373,0.478395,0.725244,0.765435,0.953789
0.952941,0,0.952686,0.038593,0.476343,0.038593,0.94941,0.491886,0.476343,0.722455,0.762167,0.954364
0.843137,0,0.76559,0.289942,0.382795,0.289942,0.730984,0.514746,0.382795,0.641151,0.608635,0.805314
0.945098,0,0.937028,0.084913,0.468514,0.084913,0.933173,0.486503,0.468514,0.71196,0.749625,0.939031
0.980392,0,0.96496,0.037201,0.48248,0.037201,0.961967,0.496862,0.48248,0.731064,0.771992,0.968291
0.972549,0,0.96153,0.02892,0.480765,0.5,0.958791,0.493885,0.480765,0.727862,0.769283,0.959679
0.92549,0,0.906007,0.0791,0.453003,0.0791,0.900377,0.478408,0.453003,0.692468,0.724759,0.913919
0.890196,0,0.887555,0.042215,0.443778,0.042215,0.88367,0.460951,0.443778,0.674535,0.710203,0.890108
0.92549,0,0.860424,0.289673,0.430212,0.289673,0.832007,0.551989,0.430212,0.706761,0.686201,0.900435
0.847059,0,0.812528,0.270573,0.406264,0.270573,0.789867,0.497967,0.406264,0.655908,0.648471,0.839799
0.858824,0,0.875024,0.029765,0.437512,0.029765,0.871828,0.45144,0.437512,0.663537,0.700081,0.878224
0.870588,0,0.821673,0.28802,0.410836,0.28802,0.786719,0.553877,0.410836,0.688499,0.653746,0.841683
0.796078,0,0.713738,0.275963,0.356869,0.275963,0.67704,0.487321,0.356869,0.601919,0.566365,0.671592
0.913725,0,0.847138,0.278839,0.423569,0.278839,0.813215,0.566696,0.423569,0.707553,0.674397,0.787682
0.839216,0,0.810976,0.277701,0.405488,0.277701,0.780499,0.528586,0.405488,0.67051,0.646016,0.850301
0.321569,1,0.682964,0.302653,0.341482,0.302653,0.639516,0.489266,0.341482,0.587882,0.539853,0.654599
0.815686,0,0.801613,0.034487,0.400807,0.034487,0.798451,0.41343,0.400807,0.608076,0.641333,0.800779
0.87451,0,0.843447,0.310819,0.421724,0.310819,0.820498,0.518129,0.421724,0.681343,0.673226,0.777969
0.815686,0,0.815368,0.010888,0.407684,0.5,0.813609,0.414827,0.407684,0.615581,0.652329,0.81653
0.921569,0,0.916108,0.039631,0.458054,0.039631,0.912324,0.475317,0.458054,0.695939,0.732907,0.916735
0.85098,0,0.861409,0.018716,0.430705,0.5,0.858923,0.441371,0.430705,0.651724,0.689188,0.859591
0.937255,0,0.965826,0.02323,0.482913,0.5,0.963116,0.495953,0.482913,0.731039,0.772861,0.9664
0.882353,0,0.866804,0.272941,0.433402,0.272941,0.849983,0.506015,0.433402,0.68685,0.692708,0.879581
0.905882,0,0.93593,0.034279,0.467965,0.034279,0.932318,0.484802,0.467965,0.71056,0.748968,0.928383
0.831373,0,0.827686,0.312395,0.413843,0.312395,0.790829,0.565774,0.413843,0.697449,0.658124,0.833152
0.862745,0,0.810778,0.27035,0.405389,0.27035,0.779378,0.532182,0.405389,0.672217,0.645638,0.806525
0.878431,0,0.830031,0.280584,0.415016,0.280584,0.800233,0.538198,0.415016,0.684769,0.66142,0.796015
0.815686,0,0.811916,0.015863,0.405958,0.5,0.810059,0.41347,0.405958,0.613192,0.649549,0.811137
0.819608,0,0.819489,0.260423,0.409744,0.260423,0.80223,0.480184,0.409744,0.650427,0.654815,0.815493
0.92549,0,0.961963,0.031819,0.480982,0.031819,0.958849,0.495903,0.480982,0.72909,0.769727,0.957261
0.329412,1,0.719394,0.296555,0.359697,0.296555,0.680721,0.498258,0.359697,0.610178,0.57048,0.705195
0.847059,0,0.848319,0.023875,0.424159,0.5,0.846216,0.433044,0.424159,0.64105,0.678692,0.850166
0.803922,0,0.761839,0.255894,0.380919,0.255894,0.735322,0.481534,0.380919,0.622632,0.607215,0.766749
0.87451,0,0.890485,0.044506,0.445243,0.044506,0.886416,0.463288,0.445243,0.677163,0.71251,0.888301
0.941176,0,0.955328,0.034195,0.477664,0.034195,0.95157,0.495547,0.477664,0.725608,0.764325,0.958591
0.85098,0,0.90221,0.052341,0.451105,0.052341,0.898223,0.469017,0.451105,0.685866,0.721928,0.890713
0.870588,0,0.808467,0.280707,0.404234,0.280707,0.779616,0.520406,0.404234,0.665163,0.644329,0.830959
0.941176,0,0.952801,0.036194,0.4764,0.036194,0.949489,0.492115,0.4764,0.722627,0.762251,0.952424
0.796078,0,0.808715,0.025013,0.404357,0.5,0.805703,0.416486,0.404357,0.613122,0.647303,0.808064
0.854902,0,0.813102,0.052795,0.406551,0.052795,0.809228,0.422241,0.406551,0.618181,0.650495,0.82187
0.819608,0,0.80132,0.035679,0.40066,0.035679,0.798017,0.413841,0.40066,0.608136,0.641173,0.801698
0.788235,0,0.801813,0.06213,0.400906,0.06213,0.79596,0.424279,0.400906,0.61362,0.6417,0.792977
0.898039,0,0.83489,0.297855,0.417445,0.297855,0.803515,0.547909,0.417445,0.69205,0.665021,0.815392
0.890196,0,0.859509,0.285252,0.429754,0.285252,0.821974,0.590429,0.429754,0.725602,0.683625,0.866806
0.933333,0,0.964227,0.041399,0.482113,0.041399,0.961005,0.497584,0.482113,0.731061,0.771406,0.962799
0.929412,0,0.81468,0.326644,0.40734,0.326644,0.776669,0.561568,0.40734,0.688898,0.64739,0.838379
0.85098,0,0.847058,0.109273,0.423529,0.109273,0.843859,0.437022,0.423529,0.642422,0.677637,0.8466
0.882353,0,0.855852,0.036894,0.427926,0.036894,0.852462,0.442376,0.427926,0.649471,0.684944,0.864242
0.858824,0,0.845306,0.316063,0.422653,0.316063,0.816177,0.545289,0.422653,0.695899,0.673776,0.830533
0.839216,0,0.8175,0.258485,0.40875,0.258485,0.79284,0.509156,0.40875,0.663985,0.652375,0.839403
0.929412,0,0.958518,0.032141,0.479259,0.032141,0.955061,0.495764,0.479259,0.727305,0.766854,0.95987
0.945098,0,0.963019,0.036002,0.48151,0.036002,0.959934,0.496307,0.48151,0.729819,0.770425,0.962716
0.956863,0,0.96013,0.03584,0.480065,0.03584,0.956824,0.495875,0.480065,0.728164,0.768098,0.962115
0.847059,0,0.786899,0.310065,0.39345,0.310065,0.747329,0.548532,0.39345,0.668621,0.624832,0.838329
0.870588,0,0.844745,0.030727,0.422372,0.030727,0.841563,0.435761,0.422372,0.640642,0.676,0.848355
0.980392,0,0.964876,0.029988,0.482438,0.029988,0.961601,0.498178,0.482438,0.731683,0.772056,0.964571
0.94902,0,0.864481,0.306113,0.43224,0.306113,0.831742,0.5732,0.43224,0.719421,0.68854,0.848929
0.796078,0,0.712775,0.303314,0.356387,0.303314,0.672826,0.498202,0.356387,0.606911,0.564753,0.779321
0.780392,0,0.780745,0.012449,0.390372,0.5,0.778964,0.397297,0.390372,0.589669,0.624856,0.783427
0.784314,0,0.749032,0.30892,0.374516,0.30892,0.714447,0.503535,0.374516,0.627373,0.595306,0.770676
0.890196,0,0.916387,0.032995,0.458193,0.032995,0.912372,0.476519,0.458193,0.696681,0.73332,0.913622
0.87451,0,0.81645,0.286628,0.408225,0.286628,0.786393,0.530446,0.408225,0.674152,0.650437,0.853572
0.921569,0,0.85938,0.303899,0.42969,0.303899,0.825898,0.572993,0.42969,0.716786,0.684432,0.896237
0.796078,0,0.763967,0.275379,0.381984,0.275379,0.730629,0.508831,0.381984,0.637383,0.607599,0.732912
0.298039,1,0.74064,0.298155,0.37032,0.298155,0.707325,0.493212,0.37032,0.618067,0.588829,0.687282
0.811765,0,0.805057,0.260238,0.402529,0.260238,0.802008,0.414755,0.402529,0.610444,0.644044,0.805373
0.839216,0,0.767718,0.293679,0.383859,0.293679,0.736696,0.502477,0.383859,0.636042,0.611133,0.826405
0.992157,0,0.954301,0.047712,0.47715,0.047712,0.948961,0.502529,0.47715,0.728602,0.76379,0.96858
0.807843,0,0.802561,0.036832,0.401281,0.036832,0.799299,0.414321,0.401281,0.608991,0.642049,0.802759
0.796078,0,0.75989,0.261376,0.379945,0.261376,0.732141,0.484964,0.379945,0.623394,0.605421,0.73478
0.788235,0,0.802347,0.258462,0.401174,0.258462,0.79333,0.43721,0.401174,0.620375,0.641644,0.805497
0.917647,0,0.852975,0.273003,0.426488,0.273003,0.831501,0.517712,0.426488,0.685859,0.681054,0.889204
0.4,1,0.846969,0.30406,0.423484,0.30406,0.816674,0.551275,0.423484,0.699728,0.674911,0.808889
0.984314,0,0.966505,0.037193,0.483252,0.037193,0.963528,0.497583,0.483252,0.732195,0.773204,0.9685
0.835294,0,0.769098,0.269642,0.384549,0.269642,0.737679,0.5049,0.384549,0.637938,0.612164,0.765814
0.862745,0,0.897169,0.046428,0.448585,0.046428,0.893956,0.462943,0.448585,0.680312,0.71776,0.895717
0.843137,0,0.815917,0.032841,0.407958,0.032841,0.813083,0.419474,0.407958,0.618185,0.652738,0.821229
0.972549,0,0.952526,0.047566,0.476263,0.047566,0.948469,0.495509,0.476263,0.724195,0.762158,0.951133
0.964706,0,0.957481,0.060969,0.47874,0.060969,0.953813,0.496228,0.47874,0.727022,0.766028,0.959986
0.890196,0,0.873475,0.074171,0.436737,0.074171,0.867158,0.46422,0.436737,0.669182,0.698689,0.882403
0.831373,0,0.760871,0.300238,0.380436,0.300238,0.721834,0.528367,0.380436,0.645664,0.603794,0.810026
0.85098,0,0.832833,0.272203,0.416416,0.272203,0.815832,0.486932,0.416416,0.660423,0.665425,0.846432
0.878431,0,0.823392,0.273287,0.411696,0.273287,0.792616,0.537905,0.411696,0.681333,0.655922,0.78635
0.886275,0,0.830997,0.283591,0.415499,0.283591,0.805862,0.519526,0.415499,0.675875,0.662968,0.854036
0.929412,0,0.893211,0.075694,0.446606,0.075694,0.887081,0.473879,0.446606,0.683835,0.714861,0.909559
0.341176,1,0.762145,0.273372,0.381072,0.273372,0.723531,0.527643,0.381072,0.645928,0.604961,0.709563
0.905882,0,0.883324,0.070511,0.441662,0.070511,0.877852,0.465735,0.441662,0.674834,0.7066,0.886154
0.937255,0,0.898802,0.317586,0.449401,0.317586,0.868321,0.585851,0.449401,0.742819,0.716568,0.897023
0.788235,0,0.795048,0.031534,0.397524,0.031534,0.791776,0.410483,0.397524,0.603351,0.636033,0.793587
0.909804,0,0.904957,0.02243,0.452478,0.5,0.901929,0.466126,0.452478,0.685781,0.723985,0.906022
0.882353,0,0.831589,0.315994,0.415794,0.315994,0.794429,0.569698,0.415794,0.701352,0.66119,0.821424
0.843137,0,0.772618,0.273372,0.386309,0.273372,0.740197,0.511066,0.386309,0.642769,0.614764,0.753801
0.960784,0,0.961417,0.0389,0.480708,0.0389,0.958282,0.495721,0.480708,0.728727,0.769208,0.963338
0.709804,0,0.706554,0.277155,0.353277,0.277155,0.677021,0.457202,0.353277,0.583289,0.562219,0.716643
0.905882,0,0.923442,0.043199,0.461721,0.043199,0.919859,0.478199,0.461721,0.701033,0.73876,0.923122
0.858824,0,0.804219,0.278877,0.40211,0.278877,0.768467,0.545314,0.40211,0.675565,0.639532,0.808072
0.898039,0,0.801782,0.300431,0.400891,0.300431,0.766182,0.543049,0.400891,0.673223,0.637647,0.84269
0.898039,0,0.886051,0.041269,0.443026,0.041269,0.882177,0.460122,0.443026,0.673371,0.708822,0.889651
0.984314,0,0.963974,0.03727,0.481987,0.03727,0.960821,0.497125,0.481987,0.730704,0.771217,0.964558
0.945098,0,0.918028,0.266774,0.459014,0.266774,0.898456,0.548498,0.459014,0.733628,0.73342,0.930108
0.992157,0,0.964562,0.067474,0.482281,0.067474,0.957052,0.518355,0.482281,0.741654,0.771531,0.971056
0.882353,0,0.829771,0.266805,0.414885,0.266805,0.799367,0.540533,0.414885,0.685811,0.66108,0.839239
0.784314,0,0.789337,0.03554,0.394668,0.03554,0.787478,0.401975,0.394668,0.59626,0.631487,0.78715
0.933333,0,0.888827,0.292987,0.444414,0.292987,0.873788,0.51099,0.444414,0.700285,0.710464,0.901085
0.819608,0,0.725778,0.271588,0.362889,0.271588,0.689389,0.494424,0.362889,0.611382,0.57616,0.714548
0.866667,0,0.780248,0.275502,0.390124,0.275502,0.746433,0.521527,0.390124,0.651783,0.620667,0.81527
0.901961,0,0.773733,0.284606,0.386867,0.284606,0.731688,0.548891,0.386867,0.662305,0.613583,0.813947
0.960784,0,0.93575,0.265967,0.467875,0.265967,0.913697,0.570653,0.467875,0.753565,0.747351,0.925053
0.403922,1,0.845067,0.275325,0.422534,0.275325,0.814625,0.550658,0.422534,0.698475,0.673366,0.804677
0.807843,0,0.805949,0.025944,0.402974,0.5,0.803299,0.413612,0.402974,0.610311,0.644766,0.804889
0.956863,0,0.681917,0.276194,0.340959,0.276194,0.632208,0.509786,0.340959,0.597673,0.537042,0.748283
0.956863,0,0.958196,0.031688,0.479098,0.031688,0.955295,0.492944,0.479098,0.72573,0.766649,0.957123
0.968627,0,0.966866,0.035886,0.483433,0.035886,0.96377,0.498345,0.483433,0.732757,0.773498,0.966711
0.866667,0,0.890783,0.042122,0.445391,0.042122,0.886547,0.464184,0.445391,0.677761,0.712823,0.8822
0.917647,0,0.827875,0.266736,0.413937,0.266736,0.791494,0.563941,0.413937,0.696622,0.658574,0.777955
0.792157,0,0.696046,0.293226,0.348023,0.293226,0.657528,0.481551,0.348023,0.590381,0.551626,0.746514
0.913725,0,0.89387,0.03301,0.446935,0.03301,0.890305,0.462809,0.446935,0.678605,0.715183,0.89816
0.92549,0,0.875953,0.262314,0.437976,0.262314,0.851776,0.543451,0.437976,0.710184,0.699241,0.8953
0.8,0,0.778299,0.261999,0.38915,0.261999,0.755847,0.476181,0.38915,0.628059,0.62105,0.791235
0.898039,0,0.908014,0.032803,0.454007,0.032803,0.904186,0.471319,0.454007,0.689907,0.726399,0.90862
0.843137,0,0.837748,0.056594,0.418874,0.056594,0.833708,0.435726,0.418874,0.637155,0.670187,0.829806
0.894118,0,0.816285,0.278247,0.408142,0.278247,0.778166,0.563115,0.408142,0.690469,0.648702,0.737222
0.858824,0,0.850221,0.011872,0.42511,0.5,0.848673,0.431663,0.42511,0.6413,0.680464,0.851915
0.870588,0,0.792481,0.282007,0.396241,0.282007,0.756009,0.540193,0.396241,0.667193,0.629872,0.835863
0.85098,0,0.775077,0.302468,0.387539,0.302468,0.739909,0.523298,0.387539,0.650121,0.616154,0.769014
0.870588,0,0.830143,0.273979,0.415071,0.273979,0.808331,0.505254,0.415071,0.668287,0.662819,0.843772
0.92549,0,0.809401,0.273541,0.4047,0.273541,0.771095,0.559117,0.4047,0.685056,0.64308,0.854649
0.917647,0,0.820091,0.287966,0.410046,0.287966,0.782071,0.565337,0.410046,0.693469,0.651789,0.83344
0.305882,1,0.722514,0.268197,0.361257,0.268197,0.684887,0.496655,0.361257,0.610902,0.573386,0.669789
